#Taxon	Count	Count_pct	Abund	Abund_pct	Abund_DLM2	Abund_pct_DLM2	Abund_GEM2	Abund_pct_GEM2	Abund_LCM1	Abund_pct_LCM1	Abund_PLM2	Abund_pct_PLM2
d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Thermomicrobium;s__Thermomicrobium sp002898255	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Sinorhizobium;s__Sinorhizobium medicae	1	0.01	40.10	0.00	0.00	0.00	0.00	0.00	40.10	0.00	0.00	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__PALSA-1209;s__PALSA-1209 sp003132025	2	0.02	2018.69	0.13	325.56	0.25	585.81	0.27	217.35	0.02	889.97	0.29
d__Bacteria;p__Chloroflexota_A;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__Palsa-1032;s__Palsa-1032 sp003169735	1	0.01	25.47	0.00	0.12	0.00	0.14	0.00	25.10	0.00	0.12	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp000192415	1	0.01	94.31	0.01	0.71	0.00	2.14	0.00	89.28	0.01	2.19	0.00
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__Truepera radiovictrix	9	0.09	2305.10	0.15	445.16	0.35	696.56	0.32	189.99	0.02	973.39	0.32
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Defluviimonas;s__Defluviimonas denitrificans	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__UBA7656;s__UBA7656 sp002483445	2	0.02	27.20	0.00	0.00	0.00	0.03	0.00	24.18	0.00	3.00	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum;s__Rhodovulum kholense	1	0.01	27.05	0.00	0.01	0.00	3.50	0.00	22.65	0.00	0.88	0.00
d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__GCA-2746185;g__GCA-2746185;s__GCA-2746185 sp002746185	1	0.01	25.03	0.00	0.13	0.00	0.10	0.00	24.72	0.00	0.09	0.00
d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronaceae;g__Desulfonatronum;s__Desulfonatronum thiosulfatophilum	2	0.02	73.01	0.00	0.08	0.00	0.51	0.00	72.18	0.01	0.24	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales;f__Aquisalimonadaceae;g__Aquisalimonas;s__Aquisalimonas asiatica	5	0.05	159.12	0.01	0.63	0.00	0.29	0.00	157.90	0.02	0.29	0.00
d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__UBA1135;g__NORP165;s__NORP165 sp002400895	1	0.01	34.27	0.00	0.00	0.00	0.00	0.00	34.26	0.00	0.00	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus sp002294185	1	0.01	217.06	0.01	0.01	0.00	0.47	0.00	216.16	0.02	0.42	0.00
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Fen-1247;s__Fen-1247 sp003155795	1	0.01	13.71	0.00	0.00	0.00	0.01	0.00	12.23	0.00	1.46	0.00
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002348465	4	0.04	123.77	0.01	2.69	0.00	0.42	0.00	118.73	0.01	1.93	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Saccharomonospora;s__Saccharomonospora cyanea	1	0.01	26.43	0.00	0.12	0.00	0.11	0.00	26.14	0.00	0.05	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E kilonensis_B	1	0.01	13.70	0.00	0.20	0.00	0.00	0.00	13.45	0.00	0.04	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__Luteimonas sp002849595	1	0.01	61.65	0.00	0.00	0.00	0.14	0.00	61.46	0.01	0.04	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodosalinus;s__Rhodosalinus sp003298775	2	0.02	55.93	0.00	0.08	0.00	6.69	0.00	47.62	0.01	1.54	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter sp001886735	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Aliifodinibius;s__Aliifodinibius roseus	2	0.02	27.97	0.00	0.21	0.00	0.03	0.00	27.66	0.00	0.07	0.00
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR4;g__GW2011-AR11;s__GW2011-AR11 sp12027u	1	0.01	13.71	0.00	0.00	0.00	0.01	0.00	12.23	0.00	1.46	0.00
d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus;s__Roseiflexus castenholzii	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__Devosia geojensis	3	0.03	274.33	0.02	0.06	0.00	7.80	0.00	264.50	0.03	1.97	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Salinicola;s__Salinicola sp003206575	1	0.01	13.34	0.00	0.21	0.00	0.03	0.00	13.00	0.00	0.10	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__Luteimonas sp000472505	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__Thiobacillus;s__Thiobacillus denitrificans_E	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Paramesorhizobium;s__Paramesorhizobium leguminum	2	0.02	74.50	0.00	1.55	0.00	0.09	0.00	72.43	0.01	0.43	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__UBA6159;s__UBA6159 sp002422345	1	0.01	12.91	0.00	0.21	0.00	0.00	0.00	12.65	0.00	0.04	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas humi	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
d__Eukaryota;no__Opisthokonta;p__Ascomycota;c__Schizosaccharomycetes;o__Schizosaccharomycetales;f__Schizosaccharomycetaceae;g__Schizosaccharomyces;s__Schizosaccharomyces pombe;	2	0.02	1757.96	0.11	0.01	0.00	0.00	0.00	1757.29	0.19	0.66	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tabrizicola;s__Tabrizicola sp002280405	1	0.01	191.30	0.01	0.01	0.00	0.40	0.00	190.55	0.02	0.34	0.00
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Anoxybacillaceae;g__Parageobacillus;s__Parageobacillus galactosidasius	2	0.02	68.53	0.00	0.00	0.00	0.00	0.00	68.53	0.01	0.01	0.00
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium	81	0.78	3533.81	0.23	189.44	0.15	0.18	0.00	3340.77	0.36	3.43	0.00
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2163;g__OLB19;s__OLB19 sp002299465	8	0.08	190.98	0.01	59.75	0.05	0.87	0.00	128.68	0.01	1.69	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis sacchari	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__GWA2-46-15;g__GWA2-46-15;s__GWA2-46-15 sp001823105	1	0.01	17.44	0.00	0.00	0.00	0.01	0.00	17.42	0.00	0.01	0.00
d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5066;f__UBA5066;g__UBA5066;s__UBA5066 sp002414905	1	0.01	58.58	0.00	0.03	0.00	0.11	0.00	58.38	0.01	0.06	0.00
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__PALSA-693;s__PALSA-693 sp003156595	4	0.04	95.26	0.01	0.00	0.00	0.73	0.00	94.45	0.01	0.09	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__GCA-2721365;g__GCA-2721365;s__GCA-2721365 sp002721365	2	0.02	27.06	0.00	0.23	0.00	0.02	0.00	25.17	0.00	1.64	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Hoyosella;s__Hoyosella altamirensis	1	0.01	1729.70	0.11	298.41	0.23	563.99	0.26	14.22	0.00	853.09	0.28
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus sp002492185	1	0.01	34.27	0.00	0.00	0.00	0.00	0.00	34.26	0.00	0.00	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Defluviimonas_B;s__Defluviimonas_B alba	1	0.01	28.60	0.00	0.03	0.00	3.93	0.00	23.76	0.00	0.88	0.00
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003210755	1	0.01	313.63	0.02	80.18	0.06	46.30	0.02	132.07	0.01	55.08	0.02
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__20CM-4-69-9;f__20CM-4-69-9;g__Palsa-739;s__Palsa-739 sp003139545	1	0.01	26.43	0.00	0.12	0.00	0.11	0.00	26.14	0.00	0.05	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora chaiyaphumensis	1	0.01	25.68	0.00	0.12	0.00	0.11	0.00	25.33	0.00	0.13	0.00
d__Bacteria;p__Binatota;c__Binatia;o__UTPRO1;f__UTPRO1;g__UTPRO1;s__UTPRO1 sp002050235	1	0.01	58.58	0.00	0.03	0.00	0.11	0.00	58.38	0.01	0.06	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas sp900112825	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Xylanimicrobium;s__Xylanimicrobium pachnodae	1	0.01	18.04	0.00	0.00	0.00	0.00	0.00	18.03	0.00	0.01	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Pedococcus;s__Pedococcus sp001428025	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Spirillospora;s__Spirillospora latina	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus sp003028415	1	0.01	37.25	0.00	0.78	0.00	0.04	0.00	36.21	0.00	0.22	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales;f__Halorhodospiraceae;g__Halorhodospira;s__Halorhodospira halochloris	1	0.01	12.91	0.00	0.21	0.00	0.00	0.00	12.65	0.00	0.04	0.00
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__UBA9410 sp002717365	1	0.01	25.40	0.00	0.12	0.00	0.10	0.00	25.07	0.00	0.11	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HLUCCO07;s__HLUCCO07 sp001314705	4	0.04	292.02	0.02	0.39	0.00	24.14	0.01	263.28	0.03	4.21	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Acidovorax_A;s__Acidovorax_A wautersii	1	0.01	767.94	0.05	0.01	0.00	0.00	0.00	767.77	0.08	0.16	0.00
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__UBA1609;s__UBA1609 sp002321895	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A sp000634115	1	0.01	72.17	0.00	0.00	0.00	0.02	0.00	72.14	0.01	0.01	0.00
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;s__Ilumatobacter coccineus	1	0.01	50.96	0.00	4.85	0.00	3.43	0.00	42.25	0.00	0.43	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax_A;s__Alcanivorax_A pacificus	2	0.02	26.85	0.00	0.46	0.00	0.00	0.00	26.29	0.00	0.10	0.00
d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;no__Trebouxiophyceae incertae sedis;f__Coccomyxaceae;g__Coccomyxa;s__Coccomyxa subellipsoidea;	5	0.05	72.41	0.00	0.00	0.00	0.00	0.00	72.39	0.01	0.02	0.00
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__OLB9 sp001567255	1	0.01	137.13	0.01	26.22	0.02	29.48	0.01	14.44	0.00	66.99	0.02
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora phaseoli	3	0.03	206.08	0.01	0.76	0.00	1.29	0.00	203.10	0.02	0.93	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktotalea;s__Planktotalea arctica	1	0.01	38.98	0.00	0.00	0.00	0.00	0.00	38.97	0.00	0.01	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Mangrovicoccus;s__Mangrovicoccus sp003172915	2	0.02	245.69	0.02	6.26	0.00	6.42	0.00	225.91	0.02	7.10	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia jeotgali	1	0.01	16.62	0.00	4.96	0.00	0.04	0.00	11.44	0.00	0.19	0.00
d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__Rubrobacter radiotolerans	2	0.02	42.81	0.00	0.00	0.00	0.29	0.00	40.99	0.00	1.53	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__Palsa-883 sp003151425	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA6796;s__UBA6796 sp002452815	1	0.01	13.92	0.00	0.00	0.00	0.00	0.00	13.92	0.00	0.00	0.00
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma montaniterrae	1	0.01	7.59	0.00	0.00	0.00	0.00	0.00	7.59	0.00	0.00	0.00
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Tolypothrix_B;s__Tolypothrix_B sp002368235	2	0.02	145.20	0.01	0.00	0.00	0.04	0.00	145.11	0.02	0.06	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Contendobacter;s__Contendobacter sp002352185	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__SW121;s__SW121 sp003259155	4	0.04	156.74	0.01	0.47	0.00	0.33	0.00	155.72	0.02	0.22	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Marinospirillum;s__Marinospirillum alkaliphilum	3	0.03	78.95	0.01	1.44	0.00	0.06	0.00	77.10	0.01	0.35	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__59-46-T64;s__59-46-T64 sp003205515	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2163;g__UBA918;s__UBA918 sp001783525	1	0.01	23.87	0.00	7.47	0.01	0.11	0.00	16.08	0.00	0.21	0.00
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__UBA3282 sp002492525	1	0.01	23.87	0.00	7.47	0.01	0.11	0.00	16.08	0.00	0.21	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Actinopolymorphaceae;g__Actinopolymorpha;s__Actinopolymorpha alba	1	0.01	89.86	0.01	0.35	0.00	0.52	0.00	88.59	0.01	0.41	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__TH137;s__TH137 sp000500915	1	0.01	27.60	0.00	0.04	0.00	3.43	0.00	23.39	0.00	0.74	0.00
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Halobacillaceae;g__Halobacillus_A;s__Halobacillus_A hunanensis	1	0.01	16.57	0.00	2.17	0.00	0.00	0.00	14.40	0.00	0.00	0.00
d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__SZUA-250;s__SZUA-250 sp003235605	1	0.01	13.71	0.00	0.00	0.00	0.01	0.00	12.23	0.00	1.46	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineosporia;s__Kineosporia aurantiaca	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium heckeshornense	2	0.02	114.57	0.01	0.44	0.00	0.59	0.00	113.04	0.01	0.50	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira sp000948415	1	0.01	64.16	0.00	0.77	0.00	0.81	0.00	61.40	0.01	1.17	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Dinoroseobacter;s__Dinoroseobacter shibae	1	0.01	42.14	0.00	0.24	0.00	16.39	0.01	23.21	0.00	2.31	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp000514715	1	0.01	25.40	0.00	0.12	0.00	0.10	0.00	25.07	0.00	0.11	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Pannonibacter;s__Pannonibacter phragmitetus	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__Legionella pneumophila	1	0.01	73.69	0.00	57.65	0.04	4.30	0.00	6.37	0.00	5.38	0.00
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Leptolyngbya;s__Leptolyngbya boryana	1	0.01	72.73	0.00	0.00	0.00	0.02	0.00	72.68	0.01	0.03	0.00
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__Elainella;s__Elainella saxicola	2	0.02	3512.93	0.22	581.35	0.45	1151.07	0.53	29.25	0.00	1751.25	0.58
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__UBA2363;g__UBA2363;s__UBA2363 sp002344355	8	0.08	408.87	0.03	0.52	0.00	1.01	0.00	406.06	0.04	1.28	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tranquillimonas;s__Tranquillimonas alkanivorans	4	0.04	111.53	0.01	0.14	0.00	14.66	0.01	93.50	0.01	3.24	0.00
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SG8-4;f__SM23-30;g__SM23-30;s__SM23-30 sp001303695	1	0.01	13.73	0.00	0.00	0.00	0.01	0.00	12.06	0.00	1.66	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium loti_B	1	0.01	13.15	0.00	0.00	0.00	0.02	0.00	11.75	0.00	1.38	0.00
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Thermus;s__Thermus brockianus	1	0.01	13.15	0.00	0.00	0.00	0.02	0.00	11.75	0.00	1.38	0.00
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__UBA10117;f__ARS21;g__ARS21;s__ARS21 sp002686215	1	0.01	89.86	0.01	0.35	0.00	0.52	0.00	88.59	0.01	0.41	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Jhaorihella;s__Jhaorihella thermophila	1	0.01	204.63	0.01	0.01	0.00	0.65	0.00	203.32	0.02	0.64	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Cryptosporangiaceae;g__Cryptosporangium;s__Cryptosporangium arvum	1	0.01	25.47	0.00	0.12	0.00	0.14	0.00	25.10	0.00	0.12	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_AG	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
d__Bacteria;p__Myxococcota;c__Bradimonadia;o__Bradymonadales;f__Bradymonadaceae;g__B210;s__B210 sp003260125	2	0.02	50.07	0.00	0.78	0.00	0.07	0.00	47.68	0.01	1.55	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002723155	1	0.01	25.40	0.00	0.12	0.00	0.10	0.00	25.07	0.00	0.11	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Fodinicurvataceae;g__Fodinicurvata;s__Fodinicurvata sediminis	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
d__Bacteria;p__Desulfuromonadota;c__Desulfuromonadia;o__Desulfuromonadales;f__ATBO01;g__ATBO01;s__ATBO01 sp000472285	2	0.02	108.47	0.01	1.25	0.00	0.40	0.00	105.56	0.01	1.26	0.00
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__BACL24 sp002480015	3	0.03	39.10	0.00	2.25	0.00	1.01	0.00	33.63	0.00	2.21	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__UBA5047;s__UBA5047 sp002415025	1	0.01	59.41	0.00	0.00	0.00	0.12	0.00	59.27	0.01	0.02	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Actibacterium;s__Actibacterium ureilyticum	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__Rhodopirellula sp000346425	1	0.01	61.15	0.00	0.00	0.00	0.15	0.00	60.99	0.01	0.01	0.00
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium shinjukuense	1	0.01	23.30	0.00	0.10	0.00	0.07	0.00	23.05	0.00	0.08	0.00
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Salipiger;s__Salipiger sp002300555	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Deferribacter;s__Deferribacter desulfuricans	1	0.01	13.15	0.00	0.00	0.00	0.02	0.00	11.75	0.00	1.38	0.00
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__GCA-002728725;s__GCA-002728725 sp002728725	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
